"last_value","orderbook_diff","estimated_value","difference"
0.4008,-136940,0.400921082336065,-0.000121082336064615
0.4012,-103972,0.400762268703862,0.000437731296138333
0.4008,-123919,0.401051944517365,-0.000251944517364933
0.4007,-139846,0.400652734696114,4.7265303886046e-05
0.4006,-135197,0.400605290041947,-5.29004194677052e-06
0.401,-166815,0.400665174065804,0.000334825934195537
0.4009,-130069,0.400605170020506,0.000294829979493871
0.401,-144644,0.400729131820398,0.000270868179601591
0.4012,-153966,0.400943652258511,0.000256347741488971
0.40305,-127492,0.402943874270061,0.000106125729938844
0.4028,-39979,0.40303662910056,-0.000236629100559715
0.4027,-137002,0.402544510007864,0.000155489992136271
0.4025,-112780,0.403035490376966,-0.000535490376966263
0.4022,-155611,0.40257751560167,-0.00037751560167032
0.4033,-143406,0.402820943034613,0.000479056965386582
0.4032,-123828,0.403311916424517,-0.000111916424516689
0.4021,-174544,0.402710449013749,-0.000610449013748904
0.4019,-76296,0.40197023986597,-7.02398659699344e-05
0.4017,-181032,0.402126101823426,-0.000426101823425673
0.4015,-166305,0.401257052211467,0.00024294778853251
0.4012,-124700,0.401390175083647,-0.000190175083646771
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.401315886006537,-0.000215886006536714
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-192477,0.280841060274177,0.120258939725823
0.4011,-183899,0.280841060274177,0.120258939725823
0.4011,-183899,0.280841060274177,0.120258939725823
0.4011,-184920,0.280841060274177,0.120258939725823
0.4011,-184920,0.280841060274177,0.120258939725823
0.4011,-184920,0.280841060274177,0.120258939725823
0.4011,-184920,0.280841060274177,0.120258939725823
0.4011,-184920,0.280841060274177,0.120258939725823
0.4011,-184920,0.280841060274177,0.120258939725823
0.4011,-187137,0.280841060274177,0.120258939725823
0.4011,-187137,0.280841060274177,0.120258939725823
0.4011,-187137,0.280841060274177,0.120258939725823
0.4011,-187137,0.280841060274177,0.120258939725823
0.4011,-187137,0.280841060274177,0.120258939725823
0.4011,-190306,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-191415,0.280841060274177,0.120258939725823
0.4011,-175750,0.280841060274177,0.120258939725823
0.4011,-167782,0.280841060274177,0.120258939725823
0.4011,-175271,0.280841060274177,0.120258939725823
0.4011,-176157,0.280841060274177,0.120258939725823
0.4011,-176157,0.280841060274177,0.120258939725823
0.4011,-176157,0.280841060274177,0.120258939725823
0.4011,-176157,0.280841060274177,0.120258939725823
0.4011,-176748,0.280841060274177,0.120258939725823
0.4011,-176748,0.280841060274177,0.120258939725823
0.4011,-155109,0.280841060274177,0.120258939725823
0.4011,-150244,0.280841060274177,0.120258939725823
0.4011,-143946,0.280841060274177,0.120258939725823
0.4011,-141329,0.280841060274177,0.120258939725823
0.4011,-141329,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4008,-123112,0.28077,0.12003
0.3963,-157657,NA,NA
0.396266666666667,-131766,NA,NA
0.395725,-154917,NA,NA
0.3978,-124111,NA,NA
0.3977,-126637,NA,NA
0.3973,-135254,NA,NA
0.3975,-131097,NA,NA
0.3972,-108584,NA,NA
0.3984,-144124,NA,NA
0.3986,-182650,NA,NA
0.3978,-130385,NA,NA
0.3975,-164422,NA,NA
0.3977,-161266,NA,NA
0.3972,-158234,NA,NA
0.3972,-176243,NA,NA
0.3966,-204061,NA,NA
0.39615,-248491,NA,NA
0.3965,-185619,NA,NA
0.3969,-215124,NA,NA
0.3969,-171167,NA,NA
0.3967,-211783,0.397290688015307,-0.000590688015307428
0.3961,-222248,0.396631441707247,-0.000531441707247282
0.3958,-186645,0.396275078679415,-0.000475078679415153
0.3948,-225830,0.395610596523219,-0.000810596523218576
0.39565,-195454,0.395649647394943,3.52605057263311e-07
0.3944,-223265,0.394894632968965,-0.000494632968965458
0.3942,-205166,0.394252104087545,-5.21040875453571e-05
0.3943,-217044,0.394413578768376,-0.000113578768375588
0.39449375,-171204,0.394426057578514,6.76924214857988e-05
0.3949,-205841,0.394746167152869,0.000153832847130553
0.3959,-173657,0.395580633658309,0.000319366341690719
0.395933333333333,-186580,0.395625011986151,0.000308321347182561
0.3962,-163437,0.395878236263062,0.000321763736938485
0.3965,-172182,0.396567236935128,-6.72369351277236e-05
0.3969,-141423,0.396851680255073,4.83197449268613e-05
0.3974,-171740,0.397109279839706,0.000290720160294078
0.3973,-166535,0.397218347996401,8.16520035988311e-05
0.3972,-150248,0.397355560897766,-0.000155560897766471
0.3982,-161175,0.397322557048544,0.00087744295145642
0.3987,-122577,0.398053937858653,0.000646062141347492
0.3985,-152034,0.398590428319703,-9.04283197032396e-05
0.3981,-164453,0.398301621275224,-0.00020162127522394
0.3991,-123578,0.399312590723685,-0.000212590723684958
0.3993,-138600,0.398864103306044,0.000435896693956217
0.39905,-156591,0.39929127175271,-0.000241271752709493
0.3999,-124049,0.399911007423409,-1.10074234087598e-05
0.3988,-148100,0.399042569628106,-0.000242569628105649
0.3986,-154478,0.398501596111705,9.84038882954619e-05
0.3982,-131872,0.398377402176881,-0.00017740217688067
0.3992,-143062,0.398911910439656,0.000288089560343652
0.3997,-149503,0.399229142126947,0.000470857873053121
0.4001,-129837,0.399682718654173,0.000417281345826581
0.401633333333333,-23955,0.401404844429247,0.000228488904086777
0.4014,-101473,0.401053926702455,0.000346073297544991
0.4012,-118143,0.401441282511799,-0.00024128251179889
0.4005,-161198,0.400828821577926,-0.000328821577926131
0.4003,-179189,0.400334223562671,-3.42235626707432e-05
0.4013,-64500,0.401072635168514,0.000227364831485832
0.4025,-98592,0.401451820446401,0.00104817955359865
0.4026,-135132,0.402268794540907,0.000331205459092987
0.4023,-110146,0.40250645403484,-0.000206454034839598
0.4021,-102031,0.401711428248687,0.000388571751313072
0.4016,-177298,0.402065576396387,-0.000465576396386502
0.40186,-191867,0.401419011447957,0.000440988552042887
0.4014,-140305,0.401744374995002,-0.000344374995001728
0.4014,-162743,0.401229516679356,0.000170483320643622
0.4005,-195308,0.400900450641697,-0.000400450641697137
0.4008,-168180,0.400990023736662,-0.000190023736662159
0.3992,-155871,0.400470433684145,-0.00127043368414514
0.3998,-205626,0.399921473341392,-0.000121473341392508
0.3989,-158859,0.400098651576543,-0.00119865157654314
0.39905,-222462,0.398844167084488,0.000205832915512072
0.3984,-209063,0.399240666324267,-0.000840666324266603
0.3986,-201706,0.398950345756476,-0.000350345756476411
0.3988,-191973,0.398861466885198,-6.14668851976474e-05
0.3986,-164512,0.398560389821846,3.96101781544034e-05
0.3973,-191682,0.397839947154418,-0.00053994715441763
0.3975,-200628,0.397495516304104,4.48369589606257e-06
0.39755,-197600,0.397634629319348,-8.46293193483283e-05
0.3983,-112248,0.397889276224922,0.000410723775078226
0.3976,-201253,0.397917929027086,-0.000317929027086439
0.398,-185433,0.398051573289021,-5.15732890211118e-05
0.3982,-178006,0.398078657594717,0.000121342405283276
0.3975,-173927,0.39791863093378,-0.00041863093377964
0.398,-160303,0.397627837086512,0.00037216291348785
0.3981,-164535,0.39790368244577,0.000196317554229775
0.3973,-205868,0.397443465516519,-0.000143465516519059
0.3979,-156416,0.397846593309332,5.34066906680564e-05
0.3982,-177291,0.397910000000001,0.000289999999999346
0.3975,-192385,0.39798,-0.000479999999999925
0.397,-215569,0.39713000006326,-0.000130000063260305
0.3965,-175489,0.397090154294269,-0.000590154294269229
0.3967,-217047,0.397186726989327,-0.000486726989327113
0.3972,-140088,0.396756634420932,0.000443365579068211
0.3973,-174226,0.39712663624137,0.000173363758630418
0.3973,-174591,0.397140588543104,0.000159411456896019
0.3978,-182746,0.397489807152058,0.00031019284794237
0.3964,-216537,0.397194686387513,-0.000794686387512844
0.3956,-187720,0.396361972764179,-0.00076197276417872
0.396,-166027,0.396160401644868,-0.000160401644868136
0.3982,-127572,0.397376077315819,0.000823922684181189
0.39804,-145126,0.397480801507963,0.000559198492036783
0.3973,-127842,0.396540311599822,0.000759688400177982
0.3965,-180563,0.396297932823694,0.000202067176306386
0.3966,-162271,0.396105501942483,0.000494498057517168
0.396,-196681,0.396114161147393,-0.000114161147392711
0.396,-149782,0.396503849819383,-0.000503849819382951
0.394809090909091,-200616,0.395304741209481,-0.000495650300390227
0.3947,-217251,0.394936639103468,-0.000236639103468106
0.3953,-211798,0.394938569220001,0.000361430779998673
0.3953,-212748,0.395523453302542,-0.000223453302542365
0.3914,-162782,0.394265845994232,-0.0028658459942324
0.3926,-160493,0.392487698573165,0.000112301426834827
0.39405,-127232,0.393756056579578,0.00029394342042216
0.394,-186177,0.393856177416673,0.000143822583326791
0.3934,-150177,0.393881359336826,-0.000481359336826248
0.3903,-257397,0.390606824531821,-0.000306824531821515
0.3889,-103486,0.388675677415529,0.000224322584470638
0.38965,-193353,0.389543459105476,0.000106540894523832
0.39025,-165217,0.389563166516361,0.000686833483639071
0.3896,-289468,0.390232956807611,-0.000632956807610996
0.39045,-129124,0.389495083228474,0.00095491677152626
0.3904,-148685,0.389728512157732,0.000671487842268281
0.3907,-154242,0.390426579739723,0.000273420260276713
0.3914,-139809,0.390624025580917,0.000775974419082726
0.3916,-128680,0.391120560699549,0.00047943930045119
0.3922,-149558,0.391340085206899,0.000859914793100769
0.392,-118149,0.391780115937373,0.00021988406262663
0.3912,-182430,0.391830112933628,-0.000630112933628357
0.3905,-222642,0.391370021373321,-0.000870021373320984
0.3908,-217271,0.390814087972803,-1.40879728028342e-05
0.3902,-225151,0.390890000537536,-0.000690000537536151
0.3904,-227697,0.390377348370435,2.26516295645518e-05
0.3904,-196689,0.390410059732358,-1.00597323583473e-05
0.3898,-225756,0.389748727584953,5.12724150469879e-05
0.3904,-252583,0.389827188442252,0.00057281155774852
0.39,-212802,0.390280362185148,-0.000280362185147487
0.39025,-198039,0.390060755876338,0.000189244123661503
0.3904,-253450,0.390109592651833,0.000290407348166932
0.391,-230868,0.391017218312999,-1.72183129987791e-05
0.3909,-188379,0.390756003803968,0.000143996196032337
0.392,-203363,0.391770673530407,0.000229326469593338
0.392,-203724,0.391924740071345,7.5259928655258e-05
0.392775,-180687,0.392257446803762,0.000517553196237697
0.3931,-174378,0.392630138321966,0.000469861678033701
0.3948,-149105,0.393887393776604,0.000912606223396228
0.39385,-207835,0.394005324504488,-0.000155324504487797
0.3946,-195853,0.393699758867455,0.000900241132545387
0.3943,-174604,0.394587180730201,-0.000287180730201397
0.3948,-193762,0.394245882881395,0.000554117118605313
0.3952,-188553,0.394728793935093,0.000471206064907026
0.3942,-222533,0.394291802356291,-9.18023562911374e-05
0.3949,-168868,0.394891518270684,8.4817293164452e-06
0.3951,-149328,0.39447469630147,0.000625303698530477
0.3956,-112549,0.395604250090373,-4.25009037313684e-06
0.3957,-163556,0.395365203908038,0.000334796091962353
0.3977,-137947,0.397288233681412,0.000411766318588302
0.3968,-159835,0.396998588861288,-0.000198588861287874
0.3977,-155558,0.397027236463649,0.000672763536351262
0.3993,-151201,0.398489200937031,0.000810799062968715
0.3981,-230387,0.398229114521213,-0.000129114521212781
0.398133333333333,-240298,0.397649986751919,0.000483346581414079
0.3988,-208008,0.398227021732921,0.000572978267078972
0.3989,-197724,0.399135531237728,-0.00023553123772807
0.3989,-210025,0.398929898911995,-2.98989119948412e-05
0.3995,-203514,0.399635494423681,-0.000135494423680549
0.3996,-192549,0.39961496202255,-1.49620225503022e-05
0.3993,-151856,0.39935730843464,-5.73084346404129e-05
0.3985,-200475,0.398930721665037,-0.000430721665037326
0.3988,-198870,0.398449224138118,0.000350775861881536
0.3989,-232294,0.398893552471946,6.44752805389892e-06
0.3991,-189830,0.399007862923688,9.21370763117269e-05
0.3994,-211457,0.399297609812421,0.000102390187579182
0.3996,-189952,0.399671140816678,-7.11408166781391e-05
0.3992,-204729,0.39960954515157,-0.000409545151569768
0.3992,-180833,0.399170416544818,2.95834551821694e-05
0.3996,-214528,0.399638230123977,-3.82301239770788e-05
0.3995,-199073,0.399509636432122,-9.63643212237297e-06
0.3993,-180954,0.399901118879585,-0.000601118879585361
0.398725,-197342,0.398261656621887,0.000463343378112879
0.3978,-201270,0.398502361194303,-0.000702361194302947
0.396,-193275,0.397686055001134,-0.00168605500113422
0.3969,-174541,0.396881940281884,1.80597181162478e-05
0.3966,-214281,0.396681617532295,-8.16175322945756e-05
0.3972,-263452,0.397065960783309,0.000134039216690862
0.3965,-195626,0.397080218275659,-0.000580218275659294
0.3968,-241746,0.396683709537707,0.000116290462292945
0.3959,-202055,0.39682423715779,-0.000924237157790497
0.3958,-274144,0.395430755089374,0.000369244910625788
0.3957,-262312,0.395312835727245,0.000387164272754592
0.3962,-211713,0.395411185391024,0.000788814608975674
0.3965,-228369,0.395832858647383,0.000667141352617029
0.3962,-217003,0.395834255855953,0.000365744144046998
0.3963,-201562,0.396519303127157,-0.000219303127157122
0.3968,-191726,0.396751441058143,4.85589418565691e-05
0.3959,-172315,0.396550141827877,-0.000650141827876538
0.3953,-217453,0.395721451541235,-0.000421451541235351
0.3956,-270411,0.395438628349696,0.000161371650304221
0.3955,-231956,0.395525685930375,-2.56859303749413e-05
0.3945,-239906,0.395585916473303,-0.00108591647330314
0.3941,-261508,0.394533383893031,-0.000433383893030992
0.3936,-287819,0.394228632152538,-0.000628632152538333
0.3941,-258972,0.393854392301088,0.000245607698912353
0.3941,-240345,0.394110558666697,-1.05586666965807e-05
0.3949,-145994,0.3946662515086,0.000233748491400232
0.394125,-218521,0.394751516540816,-0.000626516540816136
0.395,-216703,0.394764315474509,0.000235684525491497
0.395,-213585,0.394943544809195,5.64551908052158e-05
0.3947,-260420,0.395001037630914,-0.000301037630914325
0.3933,-280539,0.394454315796706,-0.00115431579670611
0.393,-240099,0.393223678379039,-0.000223678379038805
0.3924,-255699,0.392738438824924,-0.000338438824924181
0.3912,-255196,0.391893365943769,-0.000693365943769009
0.3908,-259202,0.391196167202812,-0.000396167202812381
0.392325,-197405,0.391306952393667,0.00101804760633306
0.3917,-247943,0.392211061101084,-0.000511061101083732
0.3917,-269412,0.391600355942232,9.96440577683555e-05
0.3919,-234382,0.391979322735343,-7.9322735343279e-05
0.3912,-226965,0.39209713018788,-0.000897130187879958
0.3909,-231603,0.391515478654271,-0.000615478654270751
0.391,-258747,0.391200833945764,-0.000200833945763923
0.392,-228736,0.391257277694984,0.000742722305015875
0.3923,-265218,0.391938519189865,0.000361480810135428
0.3929,-273387,0.392286807076967,0.000613192923032579
0.3942,-199002,0.393517126544465,0.000682873455534749
0.3944,-146878,0.394405779264112,-5.77926411216012e-06
0.3943,-227689,0.394397475310568,-9.74753105683068e-05
0.3949,-202792,0.394408223956506,0.000491776043493708
0.3948,-179362,0.394756127278257,4.38727217426105e-05
0.3945,-140062,0.394343618065514,0.000156381934485805
0.3945,-151930,0.394511746826199,-1.17468261993658e-05
0.3948,-124475,0.394500163174557,0.000299836825443156
0.3952,-198588,0.395036092293705,0.000163907706295152
0.395,-144216,0.395063708228153,-6.37082281527701e-05
0.3948,-206119,0.394879125425016,-7.91254250157025e-05
0.3951,-212170,0.394814451182304,0.00028554881769588
0.3959,-133164,0.395697135200418,0.000202864799581537
0.3954,-218968,0.395542241013325,-0.000142241013325051
0.3951,-171513,0.395706232779322,-0.000606232779321592
0.3946,-177246,0.394972159510818,-0.000372159510817704
0.3955,-202576,0.394727175448059,0.000772824551941498
0.3958,-210531,0.395912640710116,-0.000112640710116407
0.3955,-154409,0.395711070337082,-0.000211070337082453
0.3951,-178995,0.39557227344118,-0.000472273441180393
0.3952,-169468,0.395331525136112,-0.000131525136111699
0.3953,-224677,0.395153775710706,0.000146224289294339
0.3956,-195278,0.395709078114042,-0.00010907811404165
0.3956,-204025,0.395445063436863,0.000154936563137253
0.3953,-153440,0.396180040532016,-0.000880040532016013
0.3957,-166117,0.39564285614216,5.71438578397809e-05
0.3955,-192971,0.39572,-0.000219999999999998
0.3954,-244203,0.395237925175893,0.000162074824106684
0.395966666666667,-198387,0.395418239468097,0.000548427198569235
0.3953,-258893,0.395229117986372,7.08820136277599e-05
0.3958,-221261,0.395668356638464,0.000131643361536038
0.3959,-199032,0.395683419482401,0.000216580517598597
0.3959,-207928,0.395881476743116,1.8523256883618e-05
0.3961,-215300,0.395918769426523,0.000181230573476687
0.3962,-195322,0.396147590863602,5.24091363977575e-05
0.3957,-220233,0.395860044723059,-0.000160044723059471
0.3958,-210422,0.395741117580241,5.88824197585991e-05
0.3958,-205275,0.395761117580241,3.88824197585791e-05
0.39615,-204233,0.396487659676907,-0.000337659676907298
0.3964,-206203,0.396157673104779,0.000242326895221023
0.3965,-231258,0.396373070978473,0.000126929021527056
0.3965,-227232,0.396370607691256,0.000129392308743537
0.3964,-204741,0.396260663049242,0.000139336950757574
0.3966,-202126,0.396400595889845,0.000199404110155121
0.3966,-212057,0.396700169836929,-0.000100169836928676
0.3965,-197953,0.396289382297411,0.0002106177025889
0.3965,-200700,0.396775799980015,-0.000275799980014535
0.3959,-236881,0.396205034174965,-0.000305034174965413
0.396,-224146,0.396124044275952,-0.000124044275952362
0.3962,-268257,0.39614741355214,5.25864478599924e-05
0.39705,-213125,0.396650616078493,0.00039938392150729
0.3983,-173486,0.398267304492584,3.26955074158586e-05
0.39785,-180216,0.398071780856398,-0.000221780856397791
0.3976,-173779,0.397823863624697,-0.000223863624696563
0.398,-160132,0.397898657665874,0.000101342334125842
0.398,-207147,0.398232017883827,-0.000232017883826874
0.3986,-179539,0.398482301035616,0.000117698964384461
0.3991,-181203,0.399211055105073,-0.000111055105073254
0.3995,-160722,0.399112867866442,0.000387132133557788
0.3991,-195369,0.399622583946948,-0.000522583946948429
0.399,-193023,0.39914,-0.000139999999999973
0.39828,-174858,0.398979971402822,-0.000699971402821797
0.3983,-206037,0.398367029818805,-6.70298188051865e-05
0.3976,-207402,0.397509700401858,9.02995981419408e-05
0.3971,-222364,0.397427701459421,-0.000327701459420571
0.3963,-228669,0.396833160070717,-0.00053316007071702
0.3976,-197255,0.396789318591926,0.000810681408074332
0.3979,-218212,0.39758321960678,0.000316780393220195
0.3982,-170421,0.397933245103204,0.000266754896796284
0.398,-209480,0.398064559036562,-6.45590365618287e-05
0.3978,-221968,0.397826534736928,-2.65347369280966e-05
0.3982,-210341,0.398189489892005,1.05101079945769e-05
0.398,-208136,0.398256342078987,-0.000256342078986727
0.3985,-196021,0.397621790372012,0.00087820962798818
0.3989,-162201,0.398761599753043,0.000138400246957382
0.3994,-170682,0.39914306429707,0.000256935702930061
0.400033333333333,-165949,0.399428509427308,0.000604823906025731
0.3999,-252655,0.400032927081966,-0.000132927081965772
0.4005,-213461,0.400009491126226,0.000490508873773776
0.4,-255746,0.399643970520624,0.000356029479376407
0.3992,-290572,0.399652661760485,-0.00045266176048453
0.39855,-315924,0.399007472704028,-0.000457472704028128
0.3985,-252882,0.398595896033842,-9.58960338416359e-05
0.3984,-299659,0.397993021666156,0.000406978333844288
0.3984,-264547,0.398318019736242,8.19802637581635e-05
0.39815,-288641,0.398368019737307,-0.000218019737306729
0.39815,-279318,0.398360479487293,-0.000210479487292747
0.3975,-294531,0.397913130443051,-0.000413130443050636
0.3972,-316184,0.397276092518635,-7.60925186350514e-05
0.3972,-321684,0.397358885688379,-0.000158885688379296
0.3966,-356185,0.396589343969451,1.06560305492831e-05
0.3967,-308056,0.396642829255012,5.71707449875114e-05
0.3966,-342274,0.396846048863269,-0.000246048863268677
0.3968,-304149,0.396584554209359,0.0002154457906407
0.3969,-348694,0.396726010853123,0.000173989146877218
0.3972,-320895,0.397144562542822,5.54374571781202e-05
0.3965,-311683,0.395970061882484,0.00052993811751556
0.3959,-331233,0.396257051893009,-0.000357051893008775
0.3961,-279578,0.395871972425731,0.000228027574269318
0.396,-325508,0.396230561034063,-0.000230561034062937
0.3962,-329661,0.396012528735632,0.000187471264368189
0.3957,-346028,0.395926525247706,-0.000226525247705556
0.3961,-342399,0.3957108045977,0.000389195402299536
0.3962,-367157,0.396038850377014,0.000161149622986245
0.3961,-341471,0.395747126412129,0.000352873587870783
0.3961,-344021,0.395884272005998,0.000215727994001824
0.3959,-336007,0.395986087421548,-8.60874215484753e-05
0.396,-328230,0.39587432955335,0.000125670446649739
0.3964,-296672,0.396085969948016,0.000314030051983494
0.3968,-298766,0.396366232985555,0.000433767014445197
0.3967,-332275,0.396275,0.000424999999999898
0.3969,-328610,0.396866562911789,3.34370882114632e-05
0.397666666666667,-264893,0.396875681989194,0.000790984677473017
0.397933333333333,-282750,0.397649786560487,0.000283546772846366
0.3983,-282114,0.398071717647832,0.000228282352168263
0.3984,-277048,0.398334509555669,6.54904443310178e-05
0.3992,-233567,0.398609509564571,0.000590490435428914
0.3997,-328344,0.399305561006514,0.000394438993486457
0.3997,-248513,0.399371757544437,0.000328242455563177
0.4,-261526,0.399114988998178,0.000885011001822034
0.3992,-260307,0.399266927681033,-6.69276810327801e-05
0.3993,-288519,0.399086979982782,0.000213020017218402
0.3995,-272972,0.39924,0.000259999999999982
0.3993,-301710,0.399121010367182,0.000178989632817816
0.399028571428571,-311949,0.399280057401086,-0.000251485972514953
0.399028571428571,-285794,0.399210057401086,-0.000181485972514994
0.3994,-295465,0.399358846543911,4.11534560890159e-05
0.3993,-314920,0.399343656480213,-4.36564802130945e-05
0.3993,-286963,0.399300000046855,-4.68552419086166e-11
0.3991,-290133,0.399135713072739,-3.57130727387522e-05
0.3992,-322249,0.39911,8.9999999999979e-05
0.3992,-285827,0.39912,7.9999999999969e-05
0.3991,-268937,0.398760275350675,0.000339724649324968
0.3991,-277023,0.398790275350675,0.000309724649324994
0.3988,-263049,0.39901,-0.000209999999999988
0.3999,-242875,0.400024877347644,-0.00012487734764427
0.4003,-165727,0.400220379226167,7.96207738327226e-05
0.4015,-228811,0.401615862129115,-0.000115862129114797
0.4019,-93256,0.401722597036188,0.000177402963812467
0.4036,-96558,0.402808624867231,0.000791375132768835
0.40255,-107179,0.403017930376577,-0.000467930376577219
0.4017,-108271,0.402012601273695,-0.000312601273694646
0.40075,-225150,0.401812563464963,-0.0010625634649632
0.4009,-198657,0.401036189524513,-0.000136189524513053
0.4008,-194223,0.400921796452336,-0.000121796452336065
0.4003,-277821,0.40108990718012,-0.00078990718011962
0.4004,-305112,0.400422238221252,-2.22382212524685e-05
0.4002,-327617,0.40043398947172,-0.000233989471719542
0.40075,-216954,0.400168070744671,0.000581929255329017
0.4014,-314468,0.400763721680895,0.000636278319104733
0.4018,-291470,0.40159786159947,0.000202138400530461
0.4018,-278910,0.401613022541522,0.000186977458477622
0.40135,-283663,0.401788580528587,-0.00043858052858714
0.401,-308019,0.401185088920497,-0.000185088920497345
0.4019,-164068,0.401889584563222,1.0415436777933e-05
0.4023,-152559,0.401834034142323,0.000465965857677386
0.4023,-189616,0.402226217640645,7.37823593545683e-05
0.4018,-145567,0.402367792898696,-0.000567792898696184
0.4014,-176913,0.401756271696587,-0.000356271696586974
0.4009,-222558,0.401071314259965,-0.000171314259965361
0.40155,-180369,0.400896383608232,0.00065361639176803
0.40278,-144109,0.402121099440456,0.000658900559543929
0.4014,-177242,0.401660760840358,-0.000260760840357532
